,Image Name,Cat. 1,Cat. 2,Cat. 3,Cat. 4,Cat. 5,True Skill Rating,Load,Exemplar of,To be asked,Trial Type,Audio,RT to TO,RT VS,RT to TO,Sound Onset,Sound Hz,Trial N.,trial_n
65,2008_001784.jpg, pottedplant, person,,,,29.5064315646,high, pottedplant,,No Target,Critical,None,Na,Na,0.934,tone1,47,167
66,2008_001862.jpg, pottedplant, person, chair, dog, bottle,31.058049570100003,high, dog,,No Target,Critical,"[('space', 0.6630155138846021)]",Na,Na,0.023,tone4,35,455
67,2008_001920.jpg, tvmonitor, person,,,,34.988021861,high, person,,No Target,Normal,None,Na,Na,None,None,9,429
68,2008_001929.jpg, person,,,,,38.902832805300001,high, person,,No Target,Normal,"[('space', 0.04458616340707522)]",Na,Na,None,None,54,474
69,2008_001934.jpg, horse,,,,,19.661139241300003,low, horse,,No Target,Critical,None,Na,Na,0.503,tone3,12,192
70,2008_002026.jpg, pottedplant, sofa, chair,,,35.711398527699998,high, pottedplant,,No Target,Normal,None,Na,Na,None,None,41,101
71,2008_002032.jpg, person, chair, diningtable,,,32.011827288100001,high, person, bird,Target Absent,Normal,None,"[('q', 1.713252601235581)]",-999,None,None,42,162
72,2008_002037.jpg, person, dog,,,,30.202035831100002,high, dog,,No Target,Normal,None,Na,Na,None,None,25,145
73,2008_002039.jpg, person,,,,,29.7264020675,high, person,,No Target,Normal,None,Na,Na,None,None,29,89
74,2008_002079.jpg, person, bottle, diningtable,,,33.022066805000001,high, bottle,,No Target,Normal,None,Na,Na,None,None,26,86
75,2008_002084.jpg, pottedplant, person, dog,,,30.007374331899999,high, pottedplant,,No Target,Normal,None,Na,Na,None,None,15,255
76,2008_002145.jpg, person,,,,,18.8795575328,low, person, boat,Target Absent,Normal,None,"[('q', 1.6474602915768628)]",-999,None,None,59,359
77,2008_002182.jpg, cat,,,,,16.264906915499999,low, cat,,No Target,Normal,None,Na,Na,None,None,47,227
78,2008_002185.jpg, person,,,,,34.6437283701,high, person,,No Target,Normal,None,Na,Na,None,None,54,294
79,2008_002195.jpg, person, aeroplane,,,,30.480361756599997,high, aeroplane,,No Target,Normal,None,Na,Na,None,None,36,156
80,2008_002199.jpg, car, bottle, person,,,36.806480019399999,high, car,,No Target,Normal,None,Na,Na,None,None,23,143
81,2008_002350.jpg, bird,,,,,29.814920313600002,high, bird,,No Target,Critical,"[('space', 0.45911839770997176)]",Na,Na,0.009,tone1,31,91
82,2008_002357.jpg, person,,,,,15.2808421774,low, person,,No Target,Normal,None,Na,Na,None,None,12,372
83,2008_002372.jpg, bottle,,,,,14.593336877300001,low, bottle,,No Target,Normal,None,Na,Na,None,None,10,370
84,2008_002379.jpg, pottedplant, chair, diningtable,,,17.138576050000001,low, pottedplant,,No Target,Normal,None,Na,Na,None,None,36,36
85,2008_002442.jpg, person, chair, dog, car,,19.939826301099998,low, car,,No Target,Normal,None,Na,Na,None,None,2,362
86,2008_002471.jpg, bird,,,,,20.7997623266,low, bird,,No Target,Normal,None,Na,Na,None,None,13,193
87,2008_002482.jpg, person, boat,,,,28.945528007499998,high, boat,,No Target,Normal,None,Na,Na,None,None,8,428
88,2008_002504.jpg, boat,,,,,20.470663952399999,low, boat,,No Target,Normal,None,Na,Na,None,None,14,14
89,2008_002704.jpg, car,,,,,19.439939384599999,low, car,,No Target,Normal,None,Na,Na,None,None,33,213
90,2008_002773.jpg, aeroplane, boat,,,,29.2873494446,high, aeroplane,,No Target,Critical,None,Na,Na,0.825,tone4,0,240
91,2008_002835.jpg, person, horse,,,,31.842660584200001,high, horse,,No Target,Normal,None,Na,Na,None,None,48,168
92,2008_002866.jpg, person, horse,,,,18.6087784841,low, horse,,No Target,Normal,None,Na,Na,None,None,4,184
93,2008_002966.jpg, person, boat,,,,31.413857547300001,high, boat,,No Target,Critical,None,Na,Na,0.984,tone1,58,178
94,2008_003045.jpg, cat,,,,,16.417039192800001,low, cat,,No Target,Normal,None,Na,Na,None,None,25,385
95,2008_003135.jpg, pottedplant,,,,,20.7307118598,low, pottedplant,,No Target,Normal,None,Na,Na,None,None,21,321
96,2008_003180.jpg, dog,,,,,31.5378571257,high, dog,,No Target,Normal,None,Na,Na,None,None,56,296
97,2008_003203.jpg, pottedplant, person,,,,20.515117634599999,low, pottedplant,,No Target,Normal,None,Na,Na,None,None,24,204
98,2008_003283.jpg, person, horse,,,,30.0880459272,high, horse,,No Target,Normal,None,Na,Na,None,None,23,443
99,2008_003288.jpg, person,,,,,16.331918002599998,low, person,,No Target,Normal,None,Na,Na,None,None,52,352
100,2008_003429.jpg, person, motorbike,,,,31.4193388831,high, person,,No Target,Normal,None,Na,Na,None,None,27,147
101,2008_003448.jpg, person, chair,,,,30.016324329299998,high, chair,,No Target,Normal,None,Na,Na,None,None,55,175
102,2008_003575.jpg, person, aeroplane,,,,31.070624341999999,high, aeroplane,,No Target,Normal,None,Na,Na,None,None,31,151
103,2008_003659.jpg, cat,,,,,15.633666738699999,low, cat,,No Target,Normal,None,Na,Na,None,None,54,54
104,2008_003689.jpg, pottedplant, person, chair,,,30.606059813600002,high, pottedplant,,No Target,Normal,None,Na,Na,None,None,36,96
105,2008_003755.jpg, car, dog, person,,,29.763552134600001,high, dog, bird,Target Absent,Normal,"[('space', 0.5426683103505638)]","[('q', 1.8066643326674239)]",-999,None,None,59,299
106,2008_003767.jpg, pottedplant,,,,,21.255887547499999,low, pottedplant,,No Target,Normal,None,Na,Na,None,None,6,186
107,2008_003838.jpg, pottedplant, chair, dog,,,17.398570575699999,low, pottedplant,,No Target,Normal,None,Na,Na,None,None,43,403
108,2008_003846.jpg, car,,,,,18.1003221667,low, car,,No Target,Normal,None,Na,Na,None,None,21,381
109,2008_004036.jpg, person, motorbike,,,,19.446156687599998,low, person,,No Target,Normal,None,Na,Na,None,None,43,43
110,2008_004100.jpg, car, aeroplane, person,,,31.812140070500003,high, aeroplane,,No Target,Critical,None,Na,Na,0.776,tone2,52,112
111,2008_004138.jpg, aeroplane,,,,,18.7641210544,low, aeroplane,,No Target,Normal,None,Na,Na,None,None,22,382
112,2008_004166.jpg, horse,,,,,20.567782787300001,low, horse,,No Target,Normal,None,Na,Na,None,None,22,202
113,2008_004171.jpg, pottedplant,,,,,20.5841625672,low, pottedplant,,No Target,Normal,None,Na,Na,None,None,19,319
114,2008_004174.jpg, dog,,,,,16.363598298399999,low, dog,,No Target,Normal,None,Na,Na,None,None,55,355
115,2008_004175.jpg, horse,,,,,18.0956157627,low, horse,,No Target,Normal,None,Na,Na,None,None,37,397
116,2008_004208.jpg, person, chair,,,,21.158947723299999,low, person,,No Target,Normal,None,Na,Na,None,None,36,216
117,2008_004269.jpg, sofa, person,,,,20.983298059399999,low, sofa,,No Target,Normal,None,Na,Na,None,None,0,180
118,2008_004270.jpg, person, sofa,,,,19.2440358751,low, person,,No Target,Normal,None,Na,Na,None,None,13,373
119,2008_004318.jpg, person, sofa,,,,29.7573584473,high, sofa,,No Target,Normal,None,Na,Na,None,None,52,472
120,2008_004414.jpg, car,,,,,20.494708920099999,low, car,,No Target,Normal,None,Na,Na,None,None,30,210
121,2008_004441.jpg, person, bicycle, car,,,30.190593034499997,high, person,,No Target,Normal,None,Na,Na,None,None,54,174
122,2008_004445.jpg, pottedplant, chair,,,,30.3454158752,high, pottedplant,,No Target,Normal,None,Na,Na,None,None,40,460
123,2008_004490.jpg, chair, cat,,,,16.5785139774,low, chair,,No Target,Normal,None,Na,Na,None,None,5,5
124,2008_004522.jpg, person,,,,,20.5432886157,low, person,,No Target,Normal,"[('space', 0.3615391062994604)]",Na,Na,None,None,40,400
125,2008_004607.jpg, bottle,,,,,20.465741195,low, bottle,,No Target,Normal,None,Na,Na,None,None,49,229
126,2008_004614.jpg, car, bus, person,,,31.3051357692,high, car,,No Target,Normal,None,Na,Na,None,None,35,275
127,2008_004624.jpg, horse,,,,,13.8796340974,low, horse, horse,Target Present,Normal,None,"[('p', 1.5984539715282153)]",-999,None,None,36,396
128,2008_004646.jpg, person, aeroplane,,,,32.014973550299999,high, aeroplane,,No Target,Normal,None,Na,Na,None,None,0,420
129,2008_004690.jpg, bird,,,,,30.515352761700001,high, bird, bird,Target Present,Normal,None,"[('p', 1.5746024025793304)]",-999,None,None,30,450
130,2008_004702.jpg, person, chair, dog,,,18.946307005799998,low, chair,,No Target,Normal,None,Na,Na,None,None,8,308
131,2008_004771.jpg, aeroplane,,,,,18.795889872699998,low, aeroplane,,No Target,Normal,None,Na,Na,None,None,23,323
132,2008_004892.jpg, person, horse,,,,31.046352086599999,high, horse,,No Target,Critical,None,Na,Na,0.812,tone1,2,122
133,2008_004907.jpg, boat,,,,,16.580374337799999,low, boat, boat,Target Present,Normal,None,"[('p', 1.667250927137502)]",-999,None,None,14,194
134,2008_004911.jpg, horse,,,,,19.138975804000001,low, horse,,No Target,Normal,None,Na,Na,None,None,43,343
135,2008_005178.jpg, person, dog,,,,29.073434519699997,high, dog,,No Target,Normal,None,Na,Na,None,None,32,92
136,2008_005197.jpg, person, dog,,,,33.642966925300001,high, dog,,No Target,Critical,"[('space', 0.8865279304664)]",Na,Na,0.406,tone3,46,106
137,2008_005214.jpg, pottedplant,,,,,21.217669901600001,low, pottedplant,,No Target,Normal,None,Na,Na,None,None,38,338
138,2008_005251.jpg, person,,,,,18.439772554200001,low, person,,No Target,Normal,None,Na,Na,None,None,11,371
139,2008_005309.jpg, cat,,,,,20.225879108400001,low, cat,,No Target,Normal,"[('space', 0.1329325618207804)]",Na,Na,None,None,16,16
140,2008_005345.jpg, pottedplant,,,,,16.520476370800001,low, pottedplant,,No Target,Normal,None,Na,Na,None,None,55,55
141,2008_005443.jpg, aeroplane,,,,,17.3972891208,low, aeroplane,,No Target,Normal,None,Na,Na,None,None,57,237
142,2008_005444.jpg, person, sofa,,,,14.904890287700001,low, sofa,,No Target,Normal,None,Na,Na,None,None,18,198
143,2008_005465.jpg, bird,,,,,16.672713244499999,low, bird,,No Target,Normal,None,Na,Na,None,None,51,411
144,2008_005467.jpg, dog,,,,,20.0170347599,low, dog,,No Target,Normal,None,Na,Na,None,None,7,7
145,2008_005472.jpg, person, car,,,,28.839741748600002,high, car,,No Target,Normal,None,Na,Na,None,None,25,85
146,2008_005519.jpg, pottedplant, person, chair, diningtable,,31.520687613899998,high, chair,,No Target,Normal,None,Na,Na,None,None,1,61
147,2008_005563.jpg, person, dog,,,,29.078732736300001,high, dog,,No Target,Normal,None,Na,Na,None,None,9,69
148,2008_005600.jpg, person, cat,,,,30.2265163794,high, cat,,No Target,Normal,None,Na,Na,None,None,28,448
149,2008_005673.jpg, cat,,,,,18.686905104699999,low, cat,,No Target,Normal,None,Na,Na,None,None,20,20
150,2008_005702.jpg, horse,,,,,29.281237507399997,high, horse,,No Target,Normal,None,Na,Na,None,None,45,285
151,2008_005735.jpg, cat,,,,,13.6859936467,low, cat, sofa,Target Absent,Normal,None,"[('q', 1.6493425074004335)]",-999,None,None,32,32
152,2008_005748.jpg, dog,,,,,12.202109936300001,low, dog,,No Target,Normal,None,Na,Na,None,None,53,233
153,2008_005750.jpg, aeroplane,,,,,29.201869461199998,high, aeroplane,,No Target,Normal,None,Na,Na,None,None,30,150
154,2008_005831.jpg, dog,,,,,15.1379152825,low, dog,,No Target,Normal,None,Na,Na,None,None,19,379
155,2008_006034.jpg, aeroplane,,,,,20.012722206500001,low, aeroplane,,No Target,Normal,None,Na,Na,None,None,11,311
156,2008_006072.jpg, bottle,,,,,18.259900940799998,low, bottle,,No Target,Critical,"[('space', 0.9632292232054169)]",Na,Na,0.427,tone3,35,35
157,2008_006092.jpg, car,,,,,16.488603700599999,low, car,,No Target,Normal,None,Na,Na,None,None,26,206
158,2008_006121.jpg, person, boat,,,,30.384187271399998,high, boat,,No Target,Normal,None,Na,Na,None,None,0,60
159,2008_006276.jpg, sofa,,,,,12.3902297803,low, sofa,,No Target,Normal,None,Na,Na,None,None,31,391
160,2008_006295.jpg, pottedplant, tvmonitor, diningtable, bottle, person,33.940134374099998,high, bottle,,No Target,Normal,None,Na,Na,None,None,17,77
161,2008_006298.jpg, sheep, person, horse,,,32.385477618400003,high, horse,,No Target,Normal,"[('space', 0.13014230942644645)]",Na,Na,None,None,42,462
162,2008_006303.jpg, chair,,,,,28.723636647700001,high, chair,,No Target,Normal,None,Na,Na,None,None,32,272
163,2008_006452.jpg, dog,,,,,16.137458117200001,low, dog,,No Target,Normal,None,Na,Na,None,None,50,230
164,2008_006461.jpg, bird,,,,,31.18243026,high, bird,,No Target,Normal,None,Na,Na,None,None,16,76
165,2008_006481.jpg, bird, boat,,,,29.314233598000001,high, bird,,No Target,Normal,None,Na,Na,None,None,17,257
166,2008_006546.jpg, dog,,,,,15.671797488099999,low, dog,,No Target,Normal,None,Na,Na,None,None,37,337
167,2008_006767.jpg, boat,,,,,32.603309467999999,high, boat,,No Target,Normal,"[('space', 0.25565862158691743)]",Na,Na,None,None,3,123
168,2008_006784.jpg, sofa,,,,,17.055909373399999,low, sofa,,No Target,Normal,None,Na,Na,None,None,35,215
169,2008_006837.jpg, chair, dog, diningtable,,,18.206263900899998,low, chair,,No Target,Normal,None,Na,Na,None,None,38,38
170,2008_006864.jpg, pottedplant, sofa, person,,,29.723255524000002,high, sofa,,No Target,Normal,None,Na,Na,None,None,44,464
171,2008_006870.jpg, person, dog,,,,30.657341600399999,high, dog, dog,Target Present,Normal,None,"[('p', 1.6519081027072389)]",-999,None,None,43,163
172,2008_006903.jpg, boat,,,,,31.793812787699999,high, boat,,No Target,Normal,None,Na,Na,None,None,41,161
173,2008_006921.jpg, car,,,,,18.414503851199999,low, car,,No Target,Normal,None,Na,Na,None,None,25,205
174,2008_007012.jpg, dog,,,,,9.0610165163399987,low, dog,,No Target,Critical,"[('space', 0.8867391879466595)]",Na,Na,0.35,tone1,20,200
175,2008_007057.jpg, dog,,,,,40.773121275100003,high, dog,,No Target,Normal,None,Na,Na,None,None,44,104
176,2008_007108.jpg, pottedplant, dog,,,,29.851834352399997,high, dog,,No Target,Normal,None,Na,Na,None,None,56,176
177,2008_007143.jpg, boat,,,,,33.494613420299999,high, boat,,No Target,Normal,"[('space', -0.025457810086663812)]",Na,Na,None,None,3,63
178,2008_007250.jpg, bird,,,,,31.892125506700001,high, bird,,No Target,Normal,None,Na,Na,None,None,31,271
179,2008_007281.jpg, sofa, person, bottle, pottedplant, tvmonitor,36.889585255,high, bottle,,No Target,Normal,None,Na,Na,None,None,32,152
180,2008_007378.jpg, chair, dog, diningtable,,,29.611440342800002,high, dog,,No Target,Critical,None,Na,Na,0.496,tone3,22,142
181,2008_007388.jpg, pottedplant, chair, diningtable,,,28.766357844499996,high, chair, chair,Target Present,Normal,None,"[('p', 1.7805659077785094)]",-999,None,None,26,446
182,2008_007423.jpg, bird,,,,,33.647398005599996,high, bird,,No Target,Normal,None,Na,Na,None,None,33,93
183,2008_007488.jpg, bus, motorbike, car, person,,31.089663914899997,high, car,,No Target,Normal,None,Na,Na,None,None,10,430
184,2008_007511.jpg, sofa,,,,,16.416096676999999,low, sofa,,No Target,Normal,None,Na,Na,None,None,34,34
185,2008_007527.jpg, tvmonitor, chair,,,,32.384814141599996,high, chair,,No Target,Normal,None,Na,Na,None,None,14,74
186,2008_007534.jpg, car, dog,,,,31.136973278000003,high, car,,No Target,Normal,None,Na,Na,None,None,18,438
187,2008_007613.jpg, cat,,,,,31.072553019000001,high, cat,,No Target,Critical,"[('space', 0.6156262686854461)]",Na,Na,0.178,tone3,17,137
188,2008_007629.jpg, aeroplane,,,,,31.1423085011,high, aeroplane,,No Target,Normal,None,Na,Na,None,None,38,98
189,2008_007704.jpg, chair, diningtable, bottle,,,20.0381198786,low, bottle,,No Target,Normal,None,Na,Na,None,None,7,307
190,2008_007745.jpg, person, dog,,,,32.9593902214,high, dog,,No Target,Normal,None,Na,Na,None,None,8,68
191,2008_007816.jpg, horse,,,,,21.019476152799999,low, horse,,No Target,Normal,None,Na,Na,None,None,22,322
192,2008_007913.jpg, person, cat,,,,32.265109082999999,high, cat,,No Target,Normal,None,Na,Na,None,None,53,293
193,2008_007923.jpg, person, bottle,,,,19.057344767499998,low, person,,No Target,Normal,None,Na,Na,None,None,51,351
194,2008_007949.jpg, chair, diningtable,,,,38.092559700700001,high, chair,,No Target,Normal,None,Na,Na,None,None,6,66
195,2008_007970.jpg, person, aeroplane,,,,30.073041629000002,high, aeroplane,,No Target,Normal,None,Na,Na,None,None,56,116
196,2008_008029.jpg, person, sofa,,,,31.119805313499999,high, sofa,,No Target,Normal,None,Na,Na,None,None,35,155
197,2008_008080.jpg, pottedplant, bus, bicycle,,,33.240418838300002,high, pottedplant,,No Target,Normal,None,Na,Na,None,None,26,146
198,2008_008083.jpg, person, boat,,,,18.6424504286,low, boat,,No Target,Normal,None,Na,Na,None,None,13,313
199,2008_008210.jpg, person, bicycle, car,,,31.5779063964,high, car,,No Target,Normal,None,Na,Na,None,None,51,291
200,2008_008341.jpg, pottedplant, person,,,,30.931174236300002,high, pottedplant,,No Target,Normal,"[('space', 0.2394137476439937)]",Na,Na,None,None,53,113
201,2008_008357.jpg, person, bicycle, car,,,32.108634862399995,high, car,,No Target,Normal,None,Na,Na,None,None,46,466
202,2008_008368.jpg, person, bicycle, car,,,31.810247903299999,high, car,,No Target,Normal,None,Na,Na,None,None,29,449
203,2008_008467.jpg, aeroplane,,,,,11.637739744600001,low, aeroplane,,No Target,Normal,None,Na,Na,None,None,56,236
204,2008_008490.jpg, bird,,,,,29.181410135100002,high, bird,,No Target,Normal,None,Na,Na,None,None,34,274
205,2008_008533.jpg, horse,,,,,19.207956396300002,low, horse,,No Target,Normal,None,Na,Na,None,None,8,368
206,2008_008591.jpg, person, bicycle, bottle,,,30.128053840100002,high, bottle,,No Target,Normal,None,Na,Na,None,None,49,169
207,2008_008607.jpg, aeroplane,,,,,32.020689907399998,high, aeroplane,,No Target,Normal,None,Na,Na,None,None,38,458
208,2008_008714.jpg, sheep, dog,,,,20.078173435,low, dog,,No Target,Normal,None,Na,Na,None,None,41,221
209,2009_000021.jpg, car, person,,,,29.008359016300002,high, car,,No Target,Normal,None,Na,Na,None,None,48,108
210,2009_000087.jpg, sofa,,,,,19.8923896955,low, sofa,,No Target,Critical,None,Na,Na,0.802,tone3,58,238
211,2009_000120.jpg, boat,,,,,30.806089134400001,high, boat,,No Target,Normal,None,Na,Na,None,None,7,127
212,2009_000157.jpg, tvmonitor, chair, person,,,30.8933383412,high, chair,,No Target,Normal,None,Na,Na,None,None,57,177
213,2009_000169.jpg, person, horse, car,,,20.9345998577,low, car,,No Target,Normal,None,Na,Na,None,None,18,318
214,2009_000189.jpg, sofa, dog,,,,20.934059682099999,low, sofa,,No Target,Normal,None,Na,Na,None,None,39,339
215,2009_000247.jpg, person, diningtable, bottle,,,30.910624114699999,high, bottle,,No Target,Normal,None,Na,Na,None,None,26,266
216,2009_000304.jpg, chair, cat,,,,18.189876425000001,low, chair,,No Target,Critical,None,Na,Na,0.991,tone3,39,399
