,Image Name,Cat. 1,Cat. 2,Cat. 3,Cat. 4,Cat. 5,True Skill Rating,Load,Exemplar of,To be asked,Trial Type,Audio,RT to TO,RT VS,RT to TO,Sound Onset,Sound Hz,Trial N.,trial_n
29,2008_000491.jpg, pottedplant,,,,,15.06948341,low, pottedplant,,No Target,Normal,None,Na,Na,None,None,46,46
264,2009_002521.jpg, bottle,,,,,20.83252155,low, bottle, boat,Target Absent,Normal,None,"[('p', 2.132811867435521)]",-999,None,None,47,47
113,2008_004171.jpg, pottedplant,,,,,20.58416257,low, pottedplant,,No Target,Normal,None,Na,Na,None,None,48,48
198,2008_008083.jpg, person, boat,,,,18.64245043,low, boat,,No Target,Normal,None,Na,Na,None,None,49,49
276,2009_003127.jpg, horse,,,,,19.10307284,low, horse, boat,Target Absent,Normal,None,"[('p', 2.106636887078821)]",-999,None,None,50,50
331,2010_001036.jpg, person, boat,,,,19.19481595,low, boat,,No Target,Normal,None,Na,Na,None,None,51,51
476,2011_002911.jpg, bottle, dog, diningtable,,,21.03464691,low, bottle,,No Target,Normal,None,Na,Na,None,None,52,52
94,2008_003045.jpg, cat,,,,,16.41703919,low, cat,,No Target,Normal,None,Na,Na,None,None,53,53
140,2008_005345.jpg, pottedplant,,,,,16.52047637,low, pottedplant, dog,Target Absent,Normal,None,"[('q', 2.1363471005952306)]",-999,None,None,54,54
152,2008_005748.jpg, dog,,,,,12.20210994,low, dog,,No Target,Normal,None,Na,Na,None,None,55,55
216,2009_000304.jpg, chair, cat,,,,18.18987643,low, chair,,No Target,Normal,None,Na,Na,None,None,56,56
445,2011_001591.jpg, person, boat,,,,17.69816713,low, boat,,No Target,Normal,None,Na,Na,None,None,57,57
322,2010_000295.jpg, aeroplane,,,,,18.64762782,low, aeroplane,,No Target,Normal,None,Na,Na,None,None,58,58
17,2008_000236.jpg, person,,,,,19.27672634,low, person,,No Target,Normal,None,Na,Na,None,None,59,59
382,2010_003943.jpg, cat,,,,,31.19357079,high, cat,,No Target,Normal,None,Na,Na,None,None,0,60
12,2008_000191.jpg, person, bicycle, boat,,,34.31905161,high, boat,,No Target,Normal,None,Na,Na,None,None,1,61
363,2010_003014.jpg, sofa, person,,,,31.45021986,high, person,,No Target,Critical,"[('space', 0.5841006309819932)]",Na,Na,0.843,tone4,2,62
219,2009_000466.jpg, cat,,,,,30.95401072,high, cat,,No Target,Normal,None,Na,Na,None,None,3,63
376,2010_003724.jpg, person, bird,,,,29.65738997,high, bird,,No Target,Normal,None,Na,Na,None,None,4,64
72,2008_002037.jpg, person, dog,,,,30.20203583,high, dog,,No Target,Normal,None,Na,Na,None,None,5,65
425,2011_000675.jpg, person, horse,,,,30.73068063,high, horse,,No Target,Normal,None,Na,Na,None,None,6,66
201,2008_008357.jpg, person, bicycle, car,,,32.10863486,high, car,,No Target,Critical,"[('space', 0.3583985165705599)]",Na,Na,0.888,tone3,7,67
87,2008_002482.jpg, person, boat,,,,28.94552801,high, boat,,No Target,Normal,None,Na,Na,None,None,8,68
161,2008_006298.jpg, sheep, person, horse,,,32.38547762,high, horse,,No Target,Normal,None,Na,Na,None,None,9,69
465,2011_002358.jpg, person, chair, diningtable, bottle,,32.26151027,high, bottle, bird,Target Absent,Normal,None,"[('q', 2.0666240347954954)]",-999,None,None,10,70
284,2009_003646.jpg, tvmonitor, person, bicycle, sofa,,38.21890595,high, sofa,,No Target,Normal,None,Na,Na,None,None,11,71
81,2008_002350.jpg, bird,,,,,29.81492031,high, bird,,No Target,Normal,None,Na,Na,None,None,12,72
439,2011_001221.jpg, pottedplant, person, chair, diningtable, boat,35.38363354,high, chair, chair,Target Present,Normal,None,"[('p', 2.2111677445327587)]",-999,None,None,13,73
293,2009_004125.jpg, person, boat,,,,31.87043919,high, boat,,No Target,Normal,None,Na,Na,None,None,14,74
330,2010_000942.jpg, pottedplant, person, chair,,,34.89137182,high, pottedplant,,No Target,Normal,None,Na,Na,None,None,15,75
451,2011_001799.jpg, car, motorbike,,,,30.34900042,high, car,,No Target,Normal,None,Na,Na,None,None,16,76
435,2011_001116.jpg, person, cat,,,,29.77854418,high, cat,,No Target,Critical,"[('space', 0.8277012887629098)]",Na,Na,0.889,tone1,17,77
147,2008_005563.jpg, person, dog,,,,29.07873274,high, dog,,No Target,Normal,None,Na,Na,None,None,18,78
244,2009_001695.jpg, bicycle, bottle,,,,35.23814958,high, bottle,,No Target,Normal,None,Na,Na,None,None,19,79
364,2010_003232.jpg, cat,,,,,30.66707338,high, cat,,No Target,Normal,None,Na,Na,None,None,20,80
436,2011_001139.jpg, chair, bird, diningtable,,,29.36175572,high, bird,,No Target,Normal,None,Na,Na,None,None,21,81
105,2008_003755.jpg, car, dog, person,,,29.76355213,high, dog,,No Target,Normal,None,Na,Na,None,None,22,82
233,2009_000995.jpg, sofa, person,,,,31.46367723,high, sofa,,No Target,Normal,None,Na,Na,None,None,23,83
405,2010_005595.jpg, horse,,,,,29.69412347,high, horse,,No Target,Normal,None,Na,Na,None,None,24,84
218,2009_000449.jpg, sofa, dog, person,,,29.28309157,high, sofa,,No Target,Normal,None,Na,Na,None,None,25,85
119,2008_004318.jpg, person, sofa,,,,29.75735845,high, sofa, aeroplane,Target Absent,Normal,None,"[('q', 1.9963507270604168)]",-999,None,None,26,86
25,2008_000414.jpg, boat,,,,,35.94715,high, boat,,No Target,Normal,None,Na,Na,None,None,27,87
298,2009_004283.jpg, pottedplant, sofa,,,,29.04248887,high, pottedplant,,No Target,Normal,None,Na,Na,None,None,28,88
404,2010_005572.jpg, person, motorbike,,,,31.07685831,high, person,,No Target,Normal,None,Na,Na,None,None,29,89
129,2008_004690.jpg, bird,,,,,30.51535276,high, bird,,No Target,Normal,None,Na,Na,None,None,30,90
146,2008_005519.jpg, pottedplant, person, chair, diningtable,,31.52068761,high, chair,,No Target,Normal,None,Na,Na,None,None,31,91
28,2008_000424.jpg, person,,,,,29.85785785,high, person, person,Target Present,Normal,None,"[('p', 1.986689276953257)]",-999,None,None,32,92
310,2009_004841.jpg, cat,,,,,28.68743792,high, cat,,No Target,Normal,None,Na,Na,None,None,33,93
247,2009_001751.jpg, bird,,,,,29.97187988,high, bird,,No Target,Normal,None,Na,Na,None,None,34,94
459,2011_002005.jpg, tvmonitor, chair, person,,,30.09308124,high, chair,,No Target,Normal,None,Na,Na,None,None,35,95
412,2010_006015.jpg, chair, bottle,,,,33.56815114,high, bottle,,No Target,Normal,None,Na,Na,None,None,36,96
229,2009_000926.jpg, pottedplant, sofa,,,,35.07912895,high, sofa,,No Target,Critical,"[('space', 0.9151310260049286)]",Na,Na,0.342,tone2,37,97
324,2010_000536.jpg, cat,,,,,31.54166437,high, cat,,No Target,Normal,None,Na,Na,None,None,38,98
332,2010_001099.jpg, tvmonitor, dog,,,,31.58802401,high, dog,,No Target,Normal,None,Na,Na,None,None,39,99
90,2008_002773.jpg, aeroplane, boat,,,,29.28734944,high, aeroplane, chair,Target Absent,Normal,None,"[('q', 2.101068894851778)]",-999,None,None,40,100
32,2008_000541.jpg, person, sofa,,,,29.63901024,high, sofa,,No Target,Normal,None,Na,Na,None,None,41,101
373,2010_003520.jpg, sofa, chair, diningtable,,,35.49231202,high, sofa,,No Target,Normal,None,Na,Na,None,None,42,102
450,2011_001769.jpg, person, chair, bottle,,,30.2142954,high, chair,,No Target,Critical,"[('space', 0.18645361375001812)]",Na,Na,0.639,tone1,43,103
288,2009_003951.jpg, person, train,,,,28.89001495,high, person,,No Target,Normal,None,Na,Na,None,None,44,104
283,2009_003351.jpg, pottedplant, person, chair, motorbike, boat,31.5804899,high, boat,,No Target,Normal,None,Na,Na,None,None,45,105
37,2008_000697.jpg, bird,,,,,32.06509586,high, bird, bird,Target Present,Normal,None,"[('q', 1.9911339773534564)]",-999,None,None,46,106
68,2008_001929.jpg, person,,,,,38.90283281,high, person,,No Target,Normal,None,Na,Na,None,None,47,107
467,2011_002542.jpg, person, diningtable, bottle,,,40.5533995,high, bottle,,No Target,Normal,None,Na,Na,None,None,48,108
177,2008_007143.jpg, boat,,,,,33.49461342,high, boat,,No Target,Critical,"[('space', 0.08928316875517339)]",Na,Na,0.503,tone1,49,109
234,2009_001107.jpg, sofa,,,,,30.15956649,high, sofa,,No Target,Normal,None,Na,Na,None,None,50,110
432,2011_001031.jpg, sofa, chair,,,,29.49317582,high, sofa,,No Target,Normal,None,Na,Na,None,None,51,111
359,2010_002742.jpg, person, bottle, pottedplant, tvmonitor, chair,31.67638571,high, bottle,,No Target,Normal,None,Na,Na,None,None,52,112
346,2010_001992.jpg, bird,,,,,28.99760488,high, bird,,No Target,Critical,"[('space', 0.8276134781335713)]",Na,Na,0.07,tone3,53,113
26,2008_000418.jpg, person, chair, diningtable,,,28.87770855,high, chair,,No Target,Normal,None,Na,Na,None,None,54,114
49,2008_001155.jpg, chair, diningtable,,,,33.69412787,high, chair,,No Target,Normal,None,Na,Na,None,None,55,115
279,2009_003265.jpg, person, chair, bottle, diningtable, tvmonitor,39.0005066,high, chair,,No Target,Critical,"[('space', 0.1317490166920834)]",Na,Na,0.59,tone4,56,116
74,2008_002079.jpg, person, bottle, diningtable,,,33.02206681,high, bottle,,No Target,Normal,None,Na,Na,None,None,57,117
171,2008_006870.jpg, person, dog,,,,30.6573416,high, dog,,No Target,Normal,None,Na,Na,None,None,58,118
164,2008_006461.jpg, bird,,,,,31.18243026,high, bird,,No Target,Critical,None,Na,Na,0.492,tone4,59,119
80,2008_002199.jpg, car, bottle, person,,,36.80648002,high, car,,No Target,Normal,None,Na,Na,None,None,0,120
462,2011_002098.jpg, dog, bottle,,,,41.9971447,high, dog,,No Target,Critical,"[('space', 0.1446888253558427)]",Na,Na,0.492,tone2,1,121
93,2008_002966.jpg, person, boat,,,,31.41385755,high, boat,,No Target,Normal,None,Na,Na,None,None,2,122
40,2008_000798.jpg, bird,,,,,29.59459789,high, bird,,No Target,Normal,None,Na,Na,None,None,3,123
0,2008_000032.jpg, bus, person,,,,30.61203595,high, person,,No Target,Normal,None,Na,Na,None,None,4,124
417,2011_000278.jpg, person, boat, car,,,35.33464598,high, car, pottedplant,Target Absent,Normal,None,"[('q', 2.1473356886344845)]",-999,None,None,5,125
135,2008_005178.jpg, person, dog,,,,29.07343452,high, dog,,No Target,Normal,None,Na,Na,None,None,6,126
390,2010_004542.jpg, person, horse,,,,33.85482115,high, horse,,No Target,Normal,None,Na,Na,None,None,7,127
67,2008_001920.jpg, tvmonitor, person,,,,34.98802186,high, person,,No Target,Normal,None,Na,Na,None,None,8,128
66,2008_001862.jpg, pottedplant, person, chair, dog, bottle,31.05804957,high, dog,,No Target,Normal,None,Na,Na,None,None,9,129
394,2010_004950.jpg, boat,,,,,29.96161285,high, boat, aeroplane,Target Absent,Normal,None,"[('q', 1.9808875031785647)]",-999,None,None,10,130
136,2008_005197.jpg, person, dog,,,,33.64296693,high, dog,,No Target,Normal,None,Na,Na,None,None,11,131
469,2011_002555.jpg, person, horse,,,,29.26546246,high, horse,,No Target,Normal,None,Na,Na,None,None,12,132
273,2009_002850.jpg, person, bottle,,,,41.29008548,high, bottle,,No Target,Normal,None,Na,Na,None,None,13,133
255,2009_002001.jpg, person, aeroplane,,,,34.54414482,high, aeroplane,,No Target,Normal,None,Na,Na,None,None,14,134
428,2011_000828.jpg, sofa, bottle, person,,,29.47971697,high, sofa,,No Target,Normal,None,Na,Na,None,None,15,135
70,2008_002026.jpg, pottedplant, sofa, chair,,,35.71139853,high, pottedplant,,No Target,Critical,"[('space', 0.13705842371928156)]",Na,Na,0.482,tone3,16,136
254,2009_001976.jpg, chair,,,,,33.76608333,high, chair,,No Target,Normal,None,Na,Na,None,None,17,137
240,2009_001345.jpg, person, aeroplane,,,,28.99541661,high, aeroplane,,No Target,Normal,None,Na,Na,None,None,18,138
217,2009_000405.jpg, bus, person, car,,,29.16002617,high, car,,No Target,Normal,None,Na,Na,None,None,19,139
182,2008_007423.jpg, bird,,,,,33.64739801,high, bird,,No Target,Normal,None,Na,Na,None,None,20,140
259,2009_002182.jpg, person, horse,,,,29.8661241,high, horse,,No Target,Critical,"[('space', 0.4715006038404681)]",Na,Na,0.936,tone2,21,141
13,2008_000192.jpg, bird,,,,,29.17631148,high, bird,,No Target,Normal,None,Na,Na,None,None,22,142
380,2010_003864.jpg, pottedplant, sofa, chair, diningtable, tvmonitor,31.00753792,high, pottedplant,,No Target,Normal,None,Na,Na,None,None,23,143
42,2008_000829.jpg, person, dog,,,,30.55610287,high, dog, dog,Target Present,Normal,None,"[('p', 2.0037624574206347)]",-999,None,None,24,144
424,2011_000628.jpg, person, horse,,,,31.31059992,high, horse,,No Target,Normal,None,Na,Na,None,None,25,145
79,2008_002195.jpg, person, aeroplane,,,,30.48036176,high, aeroplane,,No Target,Normal,None,Na,Na,None,None,26,146
63,2008_001673.jpg, person, chair, bird,,,29.63012123,high, bird, sofa,Target Absent,Normal,None,"[('p', 2.1350766974528597)]",-999,None,None,27,147
371,2010_003419.jpg, bird,,,,,28.6670652,high, bird,,No Target,Normal,None,Na,Na,None,None,28,148
356,2010_002472.jpg, cat,,,,,32.66066395,high, cat,,No Target,Normal,None,Na,Na,None,None,29,149
51,2008_001210.jpg, cat,,,,,29.24697617,high, cat,,No Target,Normal,None,Na,Na,None,None,30,150
226,2009_000848.jpg, tvmonitor, bottle,,,,30.12607109,high, bottle,,No Target,Normal,None,Na,Na,None,None,31,151
18,2008_000251.jpg, car, aeroplane,,,,35.87217941,high, aeroplane,,No Target,Critical,"[('space', 0.11151465354123502)]",Na,Na,0.503,tone4,32,152
1,2008_000036.jpg, person, bicycle, boat,,,33.11883424,high, boat,,No Target,Normal,None,Na,Na,None,None,33,153
475,2011_002879.jpg, sofa, tvmonitor,,,,29.90273721,high, sofa,,No Target,Normal,None,Na,Na,None,None,34,154
121,2008_004441.jpg, person, bicycle, car,,,30.19059303,high, person,,No Target,Critical,"[('space', 0.5938615807972383)]",Na,Na,0.987,tone3,35,155
65,2008_001784.jpg, pottedplant, person,,,,29.50643156,high, pottedplant,,No Target,Normal,None,Na,Na,None,None,36,156
464,2011_002239.jpg, person, dog,,,,31.31965347,high, dog,,No Target,Normal,None,Na,Na,None,None,37,157
427,2011_000824.jpg, cat,,,,,31.77985882,high, cat, cat,Target Present,Normal,None,"[('p', 1.9030248481267336)]",-999,None,None,38,158
162,2008_006303.jpg, chair,,,,,28.72363665,high, chair,,No Target,Normal,None,Na,Na,None,None,39,159
27,2008_000421.jpg, person, bottle, sofa,,,28.87632024,high, bottle,,No Target,Normal,None,Na,Na,None,None,40,160
411,2010_005894.jpg, chair,,,,,29.02795836,high, chair,,No Target,Normal,None,Na,Na,None,None,41,161
295,2009_004179.jpg, person, chair, dog, car,,31.41085347,high, dog,,No Target,Normal,None,Na,Na,None,None,42,162
128,2008_004646.jpg, person, aeroplane,,,,32.01497355,high, aeroplane,,No Target,Normal,None,Na,Na,None,None,43,163
73,2008_002039.jpg, person,,,,,29.72640207,high, person,,No Target,Normal,None,Na,Na,None,None,44,164
377,2010_003729.jpg, pottedplant, car, chair, bicycle, person,30.13324411,high, pottedplant, pottedplant,Target Present,Normal,None,"[('q', 2.046407062711296)]",-999,None,None,45,165
339,2010_001586.jpg, person, train, sofa,,,31.65115644,high, sofa,,No Target,Normal,None,Na,Na,None,None,46,166
471,2011_002631.jpg, cat,,,,,29.37680987,high, cat,,No Target,Normal,None,Na,Na,None,None,47,167
204,2008_008490.jpg, bird,,,,,29.18141014,high, bird,,No Target,Normal,None,Na,Na,None,None,48,168
306,2009_004674.jpg, sofa, chair, person,,,33.18559025,high, chair,,No Target,Normal,None,Na,Na,None,None,49,169
185,2008_007527.jpg, tvmonitor, chair,,,,32.38481414,high, chair,,No Target,Critical,"[('space', 0.9803945662324622)]",Na,Na,0.293,tone2,50,170
52,2008_001278.jpg, person, horse,,,,32.48053186,high, horse,,No Target,Normal,None,Na,Na,None,None,51,171
44,2008_000916.jpg, pottedplant, person, train,,,29.32349307,high, pottedplant,,No Target,Normal,None,Na,Na,None,None,52,172
220,2009_000488.jpg, pottedplant, tvmonitor, cat,,,31.6704472,high, pottedplant,,No Target,Critical,"[('space', 0.2054717426535717)]",Na,Na,0.673,tone3,53,173
188,2008_007629.jpg, aeroplane,,,,,31.1423085,high, aeroplane,,No Target,Normal,None,Na,Na,None,None,54,174
441,2011_001382.jpg, pottedplant, person, diningtable, bottle,,28.93951331,high, pottedplant,,No Target,Normal,None,Na,Na,None,None,55,175
455,2011_001862.jpg, pottedplant, sofa, chair, dog, diningtable,32.89256213,high, chair,,No Target,Critical,"[('space', 0.3838807052670745)]",Na,Na,0.79,tone3,56,176
148,2008_005600.jpg, person, cat,,,,30.22651638,high, cat,,No Target,Normal,None,Na,Na,None,None,57,177
196,2008_008029.jpg, person, sofa,,,,31.11980531,high, sofa,,No Target,Normal,None,Na,Na,None,None,58,178
190,2008_007745.jpg, person, dog,,,,32.95939022,high, dog,,No Target,Critical,None,Na,Na,0.951,tone4,59,179
249,2009_001782.jpg, car,,,,,18.87415623,low, car,,No Target,Critical,"[('space', 0.8963634995152461)]",Na,Na,0.216,tone1,0,180
319,2010_000090.jpg, chair, dog,,,,13.83671015,low, dog,,No Target,Normal,None,Na,Na,None,None,1,181
256,2009_002120.jpg, car,,,,,19.86595411,low, car,,No Target,Normal,None,Na,Na,None,None,2,182
124,2008_004522.jpg, person,,,,,20.54328862,low, person,,No Target,Normal,None,Na,Na,None,None,3,183
137,2008_005214.jpg, pottedplant,,,,,21.2176699,low, pottedplant, pottedplant,Target Present,Normal,None,"[('p', 2.297378111433318)]",-999,None,None,4,184
340,2010_001594.jpg, boat,,,,,19.04897462,low, boat,,No Target,Normal,None,Na,Na,None,None,5,185
387,2010_004307.jpg, person, bicycle,,,,21.2386983,low, person,,No Target,Normal,None,Na,Na,None,None,6,186
236,2009_001299.jpg, person, chair,,,,19.77080876,low, chair,,No Target,Normal,None,Na,Na,None,None,7,187
386,2010_004231.jpg, chair, diningtable,,,,15.83070894,low, chair,,No Target,Normal,None,Na,Na,None,None,8,188
48,2008_001040.jpg, boat,,,,,20.2100437,low, boat,,No Target,Normal,None,Na,Na,None,None,9,189
312,2009_004888.jpg, person, boat,,,,16.65124246,low, boat,,No Target,Critical,"[('space', 0.4411617460400521)]",Na,Na,0.873,tone3,10,190
163,2008_006452.jpg, dog,,,,,16.13745812,low, dog,,No Target,Normal,None,Na,Na,None,None,11,191
442,2011_001432.jpg, bird,,,,,19.73559235,low, bird,,No Target,Normal,None,Na,Na,None,None,12,192
357,2010_002498.jpg, person, boat,,,,17.99774847,low, boat,,No Target,Critical,"[('space', 0.5405998720470961)]",Na,Na,0.987,tone2,13,193
280,2009_003309.jpg, aeroplane,,,,,19.09599574,low, aeroplane,,No Target,Normal,None,Na,Na,None,None,14,194
318,2010_000073.jpg, car,,,,,18.42947513,low, car,,No Target,Normal,None,Na,Na,None,None,15,195
35,2008_000645.jpg, person,,,,,10.96294835,low, person,,No Target,Normal,None,Na,Na,None,None,16,196
421,2011_000481.jpg, aeroplane,,,,,15.75949207,low, aeroplane,,No Target,Critical,"[('space', 0.927235208185266)]",Na,Na,0.412,tone2,17,197
62,2008_001617.jpg, person, chair,,,,20.22413954,low, chair,,No Target,Normal,None,Na,Na,None,None,18,198
366,2010_003259.jpg, aeroplane,,,,,18.73147009,low, aeroplane,,No Target,Normal,None,Na,Na,None,None,19,199
11,2008_000163.jpg, car,,,,,18.70849772,low, car, boat,Target Absent,Normal,None,"[('q', 2.0336368882190072)]",-999,None,None,20,200
224,2009_000716.jpg, cat,,,,,20.53735354,low, cat,,No Target,Normal,None,Na,Na,None,None,21,201
403,2010_005437.jpg, car,,,,,20.48716673,low, car,,No Target,Normal,None,Na,Na,None,None,22,202
115,2008_004175.jpg, horse,,,,,18.09561576,low, horse,,No Target,Normal,None,Na,Na,None,None,23,203
402,2010_005409.jpg, car, bottle, person,,,19.55873743,low, bottle,,No Target,Normal,None,Na,Na,None,None,24,204
4,2008_000066.jpg, dog,,,,,14.84037085,low, dog, dog,Target Present,Normal,None,"[('p', 1.8243912841680867)]",-999,None,None,25,205
327,2010_000805.jpg, dog, bottle,,,,18.86070334,low, bottle,,No Target,Normal,None,Na,Na,None,None,26,206
131,2008_004771.jpg, aeroplane,,,,,18.79588987,low, aeroplane,,No Target,Normal,None,Na,Na,None,None,27,207
354,2010_002436.jpg, bird,,,,,20.65943839,low, bird,,No Target,Normal,None,Na,Na,None,None,28,208
248,2009_001774.jpg, sofa, dog,,,,16.14256262,low, sofa,,No Target,Critical,"[('space', 0.43951444142749096)]",Na,Na,0.904,tone3,29,209
250,2009_001810.jpg, person, bottle,,,,19.61526987,low, bottle,,No Target,Normal,None,Na,Na,None,None,30,210
228,2009_000919.jpg, boat,,,,,19.2535196,low, boat,,No Target,Normal,None,Na,Na,None,None,31,211
321,2010_000151.jpg, bird,,,,,20.12814087,low, bird,,No Target,Normal,None,Na,Na,None,None,32,212
156,2008_006072.jpg, bottle,,,,,18.25990094,low, bottle,,No Target,Normal,None,Na,Na,None,None,33,213
139,2008_005309.jpg, cat,,,,,20.22587911,low, cat, bird,Target Absent,Normal,None,"[('q', 1.9837034304300687)]",-999,None,None,34,214
241,2009_001406.jpg, person, boat,,,,19.90161689,low, boat,,No Target,Normal,None,Na,Na,None,None,35,215
134,2008_004911.jpg, horse,,,,,19.1389758,low, horse,,No Target,Normal,None,Na,Na,None,None,36,216
107,2008_003838.jpg, pottedplant, chair, dog,,,17.39857058,low, pottedplant,,No Target,Critical,"[('space', 0.9799763253413403)]",Na,Na,0.522,tone4,37,217
54,2008_001320.jpg, person, chair, diningtable,,,20.00529885,low, chair,,No Target,Normal,None,Na,Na,None,None,38,218
127,2008_004624.jpg, horse,,,,,13.8796341,low, horse,,No Target,Normal,None,Na,Na,None,None,39,219
